Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
53,BIMAS.IS,16.0,2026-07-02 11:55:00,354.354,5.669664,2026-07-02 12:00:00,353.39625,5.65434,-26.648003999999617,-0.004700102863238389,Long,Closed,53
54,BIMAS.IS,16.0,2026-07-03 08:40:00,356.10574999999994,5.697691999999999,2026-07-03 08:45:00,356.1435,5.698296,-10.79198799999882,-0.001894098171680537,Long,Closed,54
55,BIMAS.IS,16.0,2026-07-09 09:50:00,368.61824999999993,5.897891999999999,2026-07-09 09:55:00,367.88175,5.886108,-23.56799999999874,-0.0039960039960037835,Long,Closed,55
56,BRSAN.IS,10.0,2026-04-29 12:20:00,556.5559999999999,5.56556,2026-04-29 12:25:00,555.9435,5.559435,-17.249995,-0.003099417668662273,Long,Closed,56
57,BRSAN.IS,10.0,2026-04-30 07:40:00,547.0464999999999,5.470464999999999,2026-04-30 07:45:00,543.9555,5.439555,-41.82001999999894,-0.007644691996018428,Long,Closed,57
58,BRSAN.IS,11.0,2026-05-12 09:50:00,542.0414999999999,5.962456499999999,2026-05-12 09:55:00,540.459,5.945048999999999,-29.315005500000254,-0.004916598636820287,Long,Closed,58
59,BRSAN.IS,11.0,2026-05-15 13:20:00,520.0195,5.7202145,2026-05-15 13:25:00,519.9795,5.719774500000001,-11.8799889999996,-0.0020768432722233754,Long,Closed,59
60,BRSAN.IS,9.0,2026-06-09 12:45:00,609.6089999999999,5.4864809999999995,2026-06-09 12:50:00,609.8895,5.4890055,-8.450986499999555,-0.0015403291289989988,Long,Closed,60
61,BRSAN.IS,11.0,2026-07-08 08:25:00,539.539,5.934929,2026-07-08 08:30:00,537.462,5.912082000000001,-34.694010999999755,-0.00584573311660506,Long,Closed,61
62,BRSAN.IS,10.0,2026-07-17 10:50:00,552.5519999999999,5.525519999999998,2026-07-17 10:55:00,551.9475,5.519475000000001,-17.089994999998254,-0.0030929206662899163,Long,Closed,62
63,CCOLA.IS,70.0,2026-05-12 07:30:00,85.38530305480955,5.976971213836669,2026-05-12 07:35:00,85.46445304870605,5.982511713409424,-6.418983354491168,-0.0010739525296075113,Long,Closed,63
64,CCOLA.IS,72.0,2026-05-14 09:15:00,82.43234847259521,5.935129090026855,2026-05-14 09:20:00,82.36754695129395,5.930463380493164,-16.53130200421139,-0.002785331498853143,Long,Closed,64
65,CCOLA.IS,71.0,2026-06-15 12:40:00,83.4333484725952,5.92376774155426,2026-06-15 12:50:00,83.26664847564697,5.911932041770935,-23.671399566649537,-0.003996003996003853,Long,Closed,65
66,CCOLA.IS,76.0,2026-06-22 08:15:00,78.32825,5.952947,2026-06-22 08:20:00,78.22170304870606,5.944849431701661,-19.995364730041526,-0.003358901856516029,Long,Closed,66
67,CCOLA.IS,74.0,2026-06-26 12:40:00,80.68059847259521,5.970364286972045,2026-06-26 12:45:00,80.61929695129395,5.965827974395752,-16.47250483766111,-0.002759045184831657,Long,Closed,67
68,CCOLA.IS,73.0,2026-07-06 09:35:00,82.03194694519043,5.988332126998901,2026-07-06 09:40:00,82.01789847564697,5.987306588722229,-13.001176992392926,-0.002171084822395876,Long,Closed,68
69,DOAS.IS,33.0,2026-05-04 07:30:00,179.17899999999997,5.912907,2026-05-04 07:35:00,179.02079695129393,5.9076862993927,-17.04129390669218,-0.002882050048595755,Long,Closed,69
70,DOAS.IS,33.0,2026-05-13 12:40:00,181.58139389038084,5.992185998382568,2026-05-13 12:45:00,181.51829695129393,5.9901037993927,-14.064488787642986,-0.0023471382215837964,Long,Closed,70
71,DOAS.IS,33.0,2026-05-18 08:15:00,179.47930305480955,5.922817000808716,2026-05-18 08:20:00,179.4204060974121,5.9208734012146,-13.787289996139084,-0.002327826437024229,Long,Closed,71
72,DOAS.IS,32.0,2026-05-20 13:15:00,182.28210610961912,5.833027395507812,2026-05-20 13:20:00,182.01779695129395,5.824569502441406,-20.11548996435485,-0.0034485505725288363,Long,Closed,72
73,DOAS.IS,30.0,2026-06-18 10:55:00,198.49830305480955,5.954949091644287,2026-06-18 11:00:00,198.00179695129395,5.940053908538819,-26.790186105650474,-0.004498810265773933,Long,Closed,73
74,DOAS.IS,32.0,2026-06-25 13:40:00,185.8856969451904,5.948342302246093,2026-06-25 13:45:00,185.4144060974121,5.9332609951171875,-26.962910426269072,-0.004532844455855858,Long,Closed,74
75,DOAS.IS,32.0,2026-07-08 09:25:00,182.98280305480955,5.8554496977539054,2026-07-08 09:30:00,182.817,5.850144,-17.01129145165931,-0.002905206658710548,Long,Closed,75
76,DOAS.IS,32.0,2026-07-09 09:30:00,182.3821969451904,5.836230302246093,2026-07-09 09:35:00,182.01779695129395,5.824569502441406,-23.321599609374076,-0.003996003996003838,Long,Closed,76
77,EKGYO.IS,300.0,2026-04-30 07:30:00,19.959940534591674,5.987982160377502,2026-04-30 07:35:00,19.87010939025879,5.961032817077638,-38.8983582773194,-0.006496071169802404,Long,Closed,77
78,EKGYO.IS,288.0,2026-05-12 14:00:00,20.820799236297606,5.9963901800537105,2026-05-12 14:10:00,20.759220685958862,5.978655557556152,-29.70966823516798,-0.004954592236841711,Long,Closed,78
79,EKGYO.IS,291.0,2026-05-13 08:40:00,20.580559465408324,5.988942804433822,2026-05-13 08:45:00,20.499480457305907,5.965348813076019,-35.54828297531297,-0.005935652440860738,Long,Closed,79
80,EKGYO.IS,309.0,2026-05-21 13:35:00,19.399379159927367,5.9944081604175565,2026-05-21 13:40:00,19.330650381088258,5.973170967756272,-33.20477178945793,-0.005539291102784193,Long,Closed,80
81,EKGYO.IS,308.0,2026-05-25 12:00:00,19.499479541778562,6.005839698867797,2026-05-25 12:05:00,19.4805,5.999994,-17.85153256666498,-0.0029723624774784276,Long,Closed,81
82,EKGYO.IS,304.0,2026-06-05 07:20:00,19.749729541778564,6.003917780700684,2026-06-05 07:25:00,19.73025,5.9979960000000005,-17.923694481384167,-0.002985333100163206,Long,Closed,82
83,EKGYO.IS,285.0,2026-07-16 12:05:00,21.000979541778563,5.9852791694068905,2026-07-16 12:10:00,20.95901954269409,5.973320569667816,-23.917199478148795,-0.003996003996003893,Long,Closed,83
84,EKGYO.IS,294.0,2026-07-17 08:45:00,20.400379159927365,5.997711473018645,2026-07-17 08:50:00,20.379599618911744,5.991602287960053,-18.098498819571326,-0.003017567434010353,Long,Closed,84
85,EKGYO.IS,292.0,2026-07-20 13:25:00,20.560540916442868,6.003677947601317,2026-07-20 13:30:00,20.4795,5.980014000000001,-35.64763954891829,-0.0059376335406466614,Long,Closed,85
86,ENJSA.IS,50.0,2026-05-05 09:55:00,119.51940152740477,5.975970076370238,2026-05-05 10:00:00,119.08079695129395,5.954039847564697,-33.86023872947638,-0.00566606564235724,Long,Closed,86
87,ENJSA.IS,50.0,2026-05-12 13:40:00,119.31919694519041,5.965959847259521,2026-05-12 13:45:00,119.08079695129395,5.954039847564697,-23.83999938964789,-0.003996003996003905,Long,Closed,87
88,ENJSA.IS,53.0,2026-05-20 11:45:00,112.112,5.941936,2026-05-20 11:50:00,112.28760152435302,5.95124288079071,-2.586298090080472,-0.00043526185574541235,Long,Closed,88
89,ENJSA.IS,53.0,2026-05-25 13:40:00,113.01290152740478,5.989683780952453,2026-05-25 13:45:00,112.48739847564697,5.961832119209289,-39.80317764332593,-0.00664528864944463,Long,Closed,89
90,ENJSA.IS,56.0,2026-06-09 11:55:00,105.7055984725952,5.919513514465332,2026-06-09 12:00:00,105.49439847564697,5.90768631463623,-23.65439965820268,-0.003996003996003921,Long,Closed,90
91,ENJSA.IS,55.0,2026-06-19 10:45:00,109.00890152740477,5.995489584007262,2026-06-19 10:50:00,108.891,5.989005000000001,-18.469078591269394,-0.0030804954845614196,Long,Closed,91
92,ENJSA.IS,60.0,2026-07-14 10:30:00,99.9498484725952,5.996990908355713,2026-07-14 10:35:00,99.85004695129395,5.991002817077637,-17.976085003508793,-0.002997517468045916,Long,Closed,92
93,ENJSA.IS,59.0,2026-07-17 08:05:00,100.30019694519041,5.9177116197662345,2026-07-17 08:10:00,100.09979695129394,5.905888020126343,-23.647199279784232,-0.003996003996003841,Long,Closed,93
94,ENKAI.IS,60.0,2026-05-18 07:45:00,99.54944694519041,5.972966816711425,2026-05-18 07:50:00,99.50039847564697,5.970023908538819,-14.885898897856865,-0.002492211886429446,Long,Closed,94
95,ENKAI.IS,62.0,2026-05-21 10:35:00,96.59649999999999,5.988982999999999,2026-05-21 10:40:00,96.35354695129395,5.973919910980225,-27.025991930754675,-0.004512617907039422,Long,Closed,95
96,ENKAI.IS,59.0,2026-06-01 12:25:00,100.30019694519041,5.9177116197662345,2026-06-01 12:30:00,100.09979695129394,5.905888020126343,-23.647199279784232,-0.003996003996003841,Long,Closed,96
97,ENKAI.IS,63.0,2026-06-04 08:30:00,94.44434847259521,5.9499939537734985,2026-06-04 08:35:00,93.906,5.916078000000001,-45.782025727271176,-0.007694465924328565,Long,Closed,97
98,ENKAI.IS,63.0,2026-06-10 09:05:00,94.04394694519041,5.924768657546997,2026-06-10 09:10:00,93.906,5.916078000000001,-20.531504204542678,-0.0034653680829190786,Long,Closed,98
99,ENKAI.IS,64.0,2026-06-17 14:05:00,92.84275,5.941936,2026-06-17 14:10:00,92.75714847564697,5.936457502441407,-17.356891061034922,-0.0029210834753243594,Long,Closed,99
100,ENKAI.IS,65.0,2026-06-22 14:00:00,92.14205305480957,5.989233448562621,2026-06-22 14:05:00,92.05785152435303,5.983760349082947,-17.44609327732017,-0.0029129092106949216,Long,Closed,100
101,ENKAI.IS,67.0,2026-06-25 10:50:00,89.53944694519042,5.999142945327758,2026-06-25 10:55:00,89.36054695129394,5.987156645736695,-23.972599182127922,-0.003996003996003833,Long,Closed,101
102,ENKAI.IS,64.0,2026-07-06 07:45:00,93.59349999999999,5.989984,2026-07-06 07:50:00,93.15675,5.962032000000001,-39.90401599999932,-0.006661790081576064,Long,Closed,102
103,ENKAI.IS,67.0,2026-07-14 10:05:00,88.78869694519042,5.948842695327759,2026-07-14 10:10:00,88.51139847564697,5.930263697868347,-30.458103852607874,-0.005120004917348003,Long,Closed,103
104,EREGL.IS,162.0,2026-05-06 10:10:00,37.05702045822143,6.003237314231872,2026-05-06 10:15:00,37.062898475646975,6.00418955305481,-11.05518804434874,-0.0018415377346719594,Long,Closed,104
105,EREGL.IS,151.0,2026-06-04 08:25:00,39.599561374664304,5.979533767574311,2026-06-04 08:30:00,39.500460914611814,5.964569598106384,-26.908272833607388,-0.004500062024822906,Long,Closed,105
106,FROTO.IS,61.0,2026-04-30 12:15:00,98.39830305480956,6.002296486343384,2026-04-30 12:20:00,98.35154695129394,5.99944436402893,-14.853863164825794,-0.0024746966762841153,Long,Closed,106
107,FROTO.IS,61.0,2026-05-08 07:30:00,97.44734847259521,5.944288256828307,2026-05-08 07:35:00,97.25264847564698,5.932411557014466,-23.75339962768447,-0.003996003996003815,Long,Closed,107
108,FROTO.IS,65.0,2026-05-15 08:20:00,91.39130305480955,5.940434698562621,2026-05-15 08:25:00,91.30860152435302,5.935059099082947,-17.251093277319406,-0.0029040119372903085,Long,Closed,108
109,FROTO.IS,67.0,2026-05-18 07:45:00,88.88880305480956,5.95554980467224,2026-05-18 07:50:00,88.76114847564698,5.946996947868347,-20.455403556434106,-0.0034346792869377834,Long,Closed,109
110,FROTO.IS,69.0,2026-05-20 07:20:00,86.73665152740477,5.984828955390929,2026-05-20 07:25:00,86.21370304870605,5.948745510360717,-48.01701949596345,-0.008023123109092594,Long,Closed,110
111,FROTO.IS,70.0,2026-05-21 13:30:00,85.48540152740478,5.983978106918335,2026-05-21 13:35:00,85.16475,5.961532500000001,-34.39111752525264,-0.005747199757547841,Long,Closed,111
112,FROTO.IS,70.0,2026-06-30 08:40:00,85.13505305480956,5.95945371383667,2026-06-30 08:45:00,84.96495304870605,5.947546713409423,-23.814000854492296,-0.003996003996004014,Long,Closed,112
113,FROTO.IS,70.0,2026-07-02 10:20:00,84.68459847259521,5.927921893081665,2026-07-02 10:25:00,84.61529695129394,5.923070786590576,-16.702099170761254,-0.0028175302360602746,Long,Closed,113
114,FROTO.IS,72.0,2026-07-20 09:25:00,82.53244694519042,5.94233618005371,2026-07-20 09:30:00,82.46745304870605,5.937656619506836,-16.559553346434747,-0.0027867075918759404,Long,Closed,114
115,GARAN.IS,44.0,2026-05-12 09:40:00,136.136,5.989984,2026-05-12 09:45:00,136.06379695129394,5.986807065856933,-15.153725208923252,-0.0025298440211064424,Long,Closed,115
116,GARAN.IS,46.0,2026-05-15 11:45:00,129.7296061096191,5.96756188104248,2026-05-15 11:50:00,129.27059390258788,5.946447319519042,-33.02857072399878,-0.005534684244988338,Long,Closed,116
117,GARAN.IS,48.0,2026-05-26 09:20:00,123.82369694519042,5.9435374533691405,2026-05-26 09:25:00,123.27660152435303,5.917276873168945,-38.12139452673345,-0.0064139234968771065,Long,Closed,117
118,GARAN.IS,46.0,2026-06-09 13:05:00,129.62949999999998,5.962956999999999,2026-06-09 13:10:00,129.4704060974121,5.955638680480957,-19.23691519952319,-0.003226069750213391,Long,Closed,118
119,GARAN.IS,44.0,2026-07-03 12:50:00,134.53439389038084,5.9195133311767565,2026-07-03 12:55:00,133.9659060974121,5.8944998682861325,-36.82747609008729,-0.006221368891277799,Long,Closed,119
120,GARAN.IS,46.0,2026-07-08 08:40:00,130.23010610961913,5.99058488104248,2026-07-08 08:45:00,130.2695939025879,5.992401319519044,-10.166547723997379,-0.0016970876677117042,Long,Closed,120
121,GARAN.IS,47.0,2026-07-13 11:45:00,127.02690152740477,5.970264371788025,2026-07-13 11:50:00,126.57329695129394,5.9489449567108155,-33.238624405708514,-0.005567362236549323,Long,Closed,121
122,GARAN.IS,47.0,2026-07-17 10:05:00,125.62549999999999,5.904398499999999,2026-07-17 10:10:00,125.47439847564698,5.897296728355408,-18.903466872946687,-0.0032015906231509764,Long,Closed,122
123,GARAN.IS,48.0,2026-07-20 13:25:00,125.02490152740477,6.001195273315429,2026-07-20 13:30:00,124.77510152435303,5.989204873168946,-23.980800292967274,-0.0039960039960037505,Long,Closed,123
124,GUBRF.IS,11.0,2026-05-04 07:30:00,529.0284999999999,5.819313499999999,2026-05-04 07:35:00,530.469,5.835159000000001,4.191027500002175,0.0007201927684429058,Long,Closed,124
125,GUBRF.IS,9.0,2026-05-12 09:40:00,601.1004999999999,5.409904499999999,2026-05-12 09:45:00,600.8985,5.4080865000000005,-12.635990999998391,-0.002335714244123606,Long,Closed,125
126,GUBRF.IS,10.0,2026-06-01 12:05:00,552.5519999999999,5.525519999999998,2026-06-01 12:10:00,550.9485,5.509485,-27.070004999998943,-0.004899087325717571,Long,Closed,126
127,GUBRF.IS,11.0,2026-06-02 10:10:00,537.0364999999999,5.907401499999999,2026-06-02 10:15:00,538.461,5.923071,3.8390275000008813,0.0006498673740054544,Long,Closed,127
128,GUBRF.IS,11.0,2026-06-04 10:30:00,521.0205,5.7312255,2026-06-04 10:35:00,520.479,5.725269,-17.412994499999325,-0.003038267208295909,Long,Closed,128
129,GUBRF.IS,11.0,2026-06-05 09:00:00,506.0055,5.5660605,2026-06-05 09:05:00,503.496,5.538456,-38.709016499999464,-0.006954472826876292,Long,Closed,129
130,GUBRF.IS,12.0,2026-06-09 08:50:00,493.49299999999994,5.9219159999999995,2026-06-09 08:55:00,492.507,5.910084,-23.663999999999426,-0.0039960039960039,Long,Closed,130
131,GUBRF.IS,12.0,2026-06-10 09:05:00,468.468,5.621616,2026-06-10 09:10:00,468.78075,5.625369000000001,-7.49398499999939,-0.001333065972488941,Long,Closed,131
132,GUBRF.IS,12.0,2026-06-11 14:15:00,463.9635,5.567562,2026-06-11 14:20:00,465.28425,5.583411,4.698027000000161,0.0008438212273164019,Long,Closed,132
133,GUBRF.IS,12.0,2026-06-19 12:00:00,492.9925,5.91591,2026-06-19 12:05:00,492.507,5.910084,-17.651994000000023,-0.0029838171980304,Long,Closed,133
134,GUBRF.IS,12.0,2026-06-23 14:00:00,480.7302499999999,5.768762999999999,2026-06-23 14:05:00,479.0205,5.748246,-32.03400899999892,-0.005553011798196411,Long,Closed,134
135,GUBRF.IS,13.0,2026-06-29 10:40:00,457.9574999999999,5.953447499999999,2026-06-29 10:45:00,457.542,5.948046,-17.302993499999943,-0.0029063821424477067,Long,Closed,135
136,GUBRF.IS,14.0,2026-07-13 10:15:00,414.66425,5.8052995,2026-07-13 10:20:00,413.33625,5.7867075,-30.184006999999646,-0.00519938842087297,Long,Closed,136
137,HALKB.IS,161.0,2026-04-30 07:30:00,37.07704091644287,5.969403587547302,2026-04-30 07:35:00,37.022941371917724,5.960693560878753,-20.640123816974434,-0.003457652596991689,Long,Closed,137
138,HALKB.IS,151.0,2026-05-13 12:25:00,39.67963938903808,5.99162554774475,2026-05-13 12:30:00,39.58037893295288,5.976637218875886,-26.956591635485847,-0.004499044778529646,Long,Closed,138
139,HALKB.IS,137.0,2026-06-25 10:20:00,43.82377877807617,6.003857692596435,2026-06-25 10:25:00,43.75619923782349,5.994599295581818,-21.256854002796167,-0.0035405326193871534,Long,Closed,139
140,HALKB.IS,151.0,2026-07-13 13:20:00,39.5395,5.970464499999999,2026-07-13 13:25:00,39.48048045730591,5.9615525490531915,-20.843967995860528,-0.003491180291895301,Long,Closed,140
141,HALKB.IS,159.0,2026-07-20 13:45:00,37.5975613746643,5.978012258571624,2026-07-20 13:50:00,37.58237893295288,5.975598250339508,-14.367618741027563,-0.0024034107190774707,Long,Closed,141
142,ISCTR.IS,430.0,2026-05-05 11:35:00,13.9639498090744,6.004498417901992,2026-05-05 11:40:00,13.926059580802917,5.988205619745255,-28.28550219438451,-0.004710718568940457,Long,Closed,142
143,ISCTR.IS,416.0,2026-05-08 07:30:00,14.434420076370237,6.004718751770019,2026-05-08 07:35:00,14.405580076217651,5.992721311706543,-23.994880126952115,-0.003996003996003829,Long,Closed,143
144,ISCTR.IS,447.0,2026-06-05 12:30:00,13.413399618148802,5.995789629312514,2026-06-05 12:35:00,13.396589847564698,5.988275661861421,-19.49803274226771,-0.0032519541124232847,Long,Closed,144
145,ISCTR.IS,429.0,2026-07-08 08:40:00,13.983970267295836,5.9991232446699145,2026-07-08 08:45:00,13.916070304870605,5.96999416078949,-41.09820128588374,-0.006850701279124173,Long,Closed,145
146,ISCTR.IS,431.0,2026-07-09 11:45:00,13.92390984725952,6.0012051441688525,2026-07-09 11:50:00,13.906080076217652,5.993520512849808,-19.67935697606312,-0.0032792341710206016,Long,Closed,146
147,ISCTR.IS,441.0,2026-07-17 09:25:00,13.613600381851194,6.003597768396377,2026-07-17 09:30:00,13.566419923782348,5.982791186388016,-32.792970963145535,-0.005462219860193079,Long,Closed,147
148,ISCTR.IS,441.0,2026-07-20 09:10:00,13.603590152740479,5.999183257358551,2026-07-20 09:15:00,13.596389657020568,5.9960078387460705,-15.170609708584538,-0.002528779178395057,Long,Closed,148
149,KCHOL.IS,31.0,2026-05-21 13:30:00,189.3891969451904,5.871065105300903,2026-05-21 13:35:00,189.01079695129394,5.859334705490112,-23.46079962158102,-0.003996003996003824,Long,Closed,149
150,KCHOL.IS,31.0,2026-06-09 12:15:00,188.48830305480956,5.843137394699096,2026-06-09 12:20:00,188.01179695129395,5.828365705490112,-26.44319230917305,-0.004525512669471431,Long,Closed,150
151,KCHOL.IS,32.0,2026-06-12 14:05:00,186.78660610961913,5.9771713955078125,2026-06-12 14:10:00,185.71409390258788,5.9428510048828125,-46.240413025390694,-0.007736169831124974,Long,Closed,151
152,KCHOL.IS,30.0,2026-06-16 11:55:00,199.29910610961912,5.9789731832885735,2026-06-16 12:00:00,199.00079695129395,5.970023908538819,-20.8982718415826,-0.003495294459589475,Long,Closed,152
153,KCHOL.IS,31.0,2026-06-23 12:15:00,193.29310610961912,5.992086289398193,2026-06-23 12:20:00,192.3075,5.961532500000001,-42.50740818759094,-0.0070939245756189056,Long,Closed,153
154,KCHOL.IS,30.0,2026-06-30 09:45:00,194.09389389038083,5.822816816711424,2026-06-30 09:50:00,193.7060939025879,5.811182817077637,-23.267999267576485,-0.003996003996003715,Long,Closed,154
155,KCHOL.IS,31.0,2026-07-06 12:15:00,187.78760610961913,5.821415789398193,2026-07-06 12:20:00,187.7120939025879,5.819074910980225,-13.981369118346688,-0.0024017128520194666,Long,Closed,155
156,KCHOL.IS,31.0,2026-07-07 12:10:00,189.78960610961911,5.883477789398193,2026-07-07 12:15:00,189.2105939025879,5.865528410980225,-29.698384618346054,-0.005047760131237588,Long,Closed,156
157,KCHOL.IS,31.0,2026-07-08 08:10:00,187.8876969451904,5.824518605300903,2026-07-08 08:15:00,186.5,5.7815,-54.624623906203794,-0.009378392895249719,Long,Closed,157
158,KRDMD.IS,156.0,2026-05-20 07:20:00,38.45841816711425,5.999513234069824,2026-05-20 07:25:00,38.54142182922363,6.012461805358886,0.9365962496340732,0.0001561120399427346,Long,Closed,158
159,KRDMD.IS,157.0,2026-06-11 12:40:00,38.13809847259521,5.987681460197448,2026-06-11 12:45:00,38.141820304870606,5.988265787864685,-11.391619580825413,-0.001902509286198696,Long,Closed,159
160,KRDMD.IS,154.0,2026-06-12 14:10:00,38.87884015274047,5.987341383522033,2026-06-12 14:15:00,38.92103908538818,5.993840019149779,-5.482545774925004,-0.0009156895229013843,Long,Closed,160
161,KRDMD.IS,145.0,2026-06-16 12:10:00,41.22118030548095,5.9770711442947375,2026-06-16 12:15:00,40.91999816894531,5.933399734497071,-55.58188067645918,-0.009299183385078737,Long,Closed,161
162,KRDMD.IS,152.0,2026-06-17 11:50:00,39.39936061096191,5.98870281286621,2026-06-17 11:55:00,39.40055862808227,5.988884911468506,-11.795489122038905,-0.0019696233876720878,Long,Closed,162
163,KRDMD.IS,148.0,2026-06-30 11:55:00,40.36031969451904,5.973327314788818,2026-06-30 12:00:00,40.02000045776367,5.922960067749024,-62.26353442233292,-0.010423593274083657,Long,Closed,163
164,KRDMD.IS,152.0,2026-07-02 07:40:00,39.29925831985473,5.973487264617919,2026-07-02 07:45:00,39.240718780517575,5.964589254638671,-20.836086498504535,-0.003488094236330019,Long,Closed,164
165,KRDMD.IS,157.0,2026-07-07 09:55:00,38.01797954177856,5.968822788059234,2026-07-07 10:00:00,37.922039085388185,5.953760136405945,-26.985234577754504,-0.004521031288068911,Long,Closed,165
166,MGROS.IS,8.0,2026-05-15 07:40:00,697.1964999999999,5.577571999999999,2026-05-15 07:45:00,694.305,5.55444,-34.26401199999961,-0.006143176995294658,Long,Closed,166
167,MGROS.IS,9.0,2026-06-04 09:15:00,661.1605,5.9504445,2026-06-04 09:20:00,656.0,5.904,-58.29894449999961,-0.009797410008613576,Long,Closed,167
168,MGROS.IS,9.0,2026-06-10 09:05:00,666.1655,5.9954895,2026-06-10 09:10:00,664.8345,5.9835105,-23.95799999999936,-0.003996003996003889,Long,Closed,168
169,MGROS.IS,8.0,2026-06-17 10:10:00,692.1914999999999,5.537532,2026-06-17 10:15:00,692.307,5.538456,-10.151987999999111,-0.001833305523110135,Long,Closed,169
170,MGROS.IS,8.0,2026-06-25 11:55:00,697.6969999999999,5.581575999999999,2026-06-25 12:00:00,696.303,5.570424,-22.30399999999913,-0.003996003996003841,Long,Closed,170
171,MGROS.IS,9.0,2026-07-02 10:20:00,642.6419999999999,5.783778,2026-07-02 10:25:00,641.8575,5.7767175,-18.620995499999594,-0.0032195211330724653,Long,Closed,171
172,MGROS.IS,9.0,2026-07-08 08:30:00,639.6389999999999,5.7567509999999995,2026-07-08 08:35:00,638.8605,5.7497445,-18.512995499999505,-0.003215875673622067,Long,Closed,172
173,MGROS.IS,9.0,2026-07-10 07:50:00,622.1215,5.5990935,2026-07-10 07:55:00,621.8775,5.596897500000001,-13.391990999999004,-0.0023918141391993195,Long,Closed,173
174,MGROS.IS,9.0,2026-07-14 12:10:00,634.1334999999999,5.707201499999999,2026-07-14 12:15:00,633.366,5.700294,-18.314995499999345,-0.003209102657405621,Long,Closed,174
175,MGROS.IS,9.0,2026-07-21 08:45:00,637.1365,5.7342284999999995,2026-07-21 08:50:00,637.8615,5.7407535,-4.949981999999454,-0.0008632341735247304,Long,Closed,175
